Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-06,186.15361780912454,188.59435308712352,186.0639616824351,188.5843963623047,43490800,0.0,0.0
2024-02-07,189.91933101173325,190.32778475422944,187.89700615150963,188.69398498535156,53439000,0.0,0.0
2024-02-08,188.67405573652303,188.82348261691075,186.64177415771547,187.6081085205078,40962000,0.0,0.0
2024-02-09,188.17664931462193,189.51329866773182,187.52828632775376,188.37615966796875,45155200,0.24,0.0
2024-02-12,187.94723765426946,188.19661038471307,186.32132258121607,186.680419921875,41781900,0.0,0.0
2024-02-13,185.30389344552358,185.7427918879144,183.04955421333517,184.57571411132812,56529500,0.0,0.0
2024-02-14,184.8550202478472,185.06448481263337,181.98224159532535,183.6879425048828,54630500,0.0,0.0
2024-02-15,183.08946188989523,184.02710579243293,180.8949849042452,183.398681640625,65434500,0.0,0.0
2024-02-16,182.9597697729581,184.38618960228064,181.21416078648454,181.85255432128906,49701400,0.0,0.0
2024-02-20,181.33386505771242,181.97225862856678,179.54836303345672,181.1044464111328,53665600,0.0,0.0
2024-02-21,181.48349741424192,182.4311107284463,180.20671027542915,181.862548828125,41529700,0.0,0.0
2024-02-22,183.01961292198857,184.49591030669256,182.00218323584383,183.90737915039062,52292200,0.0,0.0
2024-02-23,184.54580028824324,184.57572379993118,181.7727765881278,182.0620574951172,45119700,0.0,0.0
2024-02-26,181.78275162000102,182.30143594214888,180.19672948194207,180.70545959472656,40867400,0.0,0.0
2024-02-27,180.64560832701477,183.45852475422748,179.10946381541714,182.17176818847656,54318900,0.0,0.0
2024-02-28,182.05205940605046,182.66052946629853,179.67804140451977,180.9647979736328,48953900,0.0,0.0
2024-02-29,180.815177795749,182.11191899615906,179.0795381686922,180.29647827148438,136682600,0.0,0.0
2024-03-01,179.09948865237723,180.07702544268943,176.93493529214885,179.20921325683594,73488000,0.0,0.0
2024-03-04,175.7080130413176,176.45613120394682,173.35393394742417,174.66065979003906,81510100,0.0,0.0
2024-03-05,170.33153931429695,171.60832643898456,169.1944003057313,169.69314575195312,95132400,0.0,0.0
2024-03-06,170.63079831733714,170.81035460178447,168.2567650018371,168.69566345214844,68587700,0.0,0.0
2024-03-07,168.72557579533654,170.30161320782108,168.06724338394662,168.57595825195312,71765100,0.0,0.0
2024-03-08,168.57596545380756,173.26416973297842,168.51611843389742,170.30162048339844,76114600,0.0,0.0
2024-03-11,172.50608455061956,173.9424739307717,171.61831822823436,172.31655883789062,60139500,0.0,0.0
2024-03-12,172.7155327686856,173.59332957799342,170.58090298100706,172.7953338623047,59825400,0.0,0.0
2024-03-13,172.33650702549602,172.75545137696454,170.33154057571417,170.70062255859375,52488700,0.0,0.0
2024-03-14,172.47616269554393,173.87264392825887,171.61831987530365,172.56593322753906,72913500,0.0,0.0
2024-03-15,170.74051562789052,172.18687438964844,169.86271876480842,172.18687438964844,121664700,0.0,0.0
2024-03-18,175.12948288729953,177.26411278337386,173.08462351841683,173.28411865234375,75604200,0.0,0.0
2024-03-19,173.90257432154402,176.16688311467243,172.5958635691079,175.63821411132812,55215200,0.0,0.0
2024-03-20,175.27909987386417,178.22169494628906,174.6506757445198,178.22169494628906,53423100,0.0,0.0
2024-03-21,176.60575839558425,177.04465680575677,170.41133350747182,170.94000244140625,106181300,0.0,0.0
2024-03-22,171.3290177969155,172.61578947844518,169.63328644668832,171.84771728515625,71106600,0.0,0.0
2024-03-25,170.1420294503314,171.50858710740098,169.02482929677882,170.42132568359375,54288300,0.0,0.0
2024-03-26,169.57344533840913,170.989880525952,169.15450100579807,169.2841796875,57388400,0.0,0.0
2024-03-27,169.98241994308466,173.16441820000477,169.68316964303057,172.87513732910156,60273300,0.0,0.0
2024-03-28,171.31905518746788,171.79784653847813,170.0821610418135,171.0497283935547,65672700,0.0,0.0
2024-04-01,170.76047140500762,170.8203184243575,169.0547552510188,169.60337829589844,46240500,0.0,0.0
2024-04-02,168.65575460153738,168.91509674293673,167.8078812915549,168.41635131835938,49329500,0.0,0.0
2024-04-03,168.36649188521045,170.25174918456267,168.1570273077847,169.22433471679688,47691700,0.0,0.0
2024-04-04,169.862720979973,171.4886360397026,168.39642333984375,168.39642333984375,53704400,0.0,0.0
2024-04-05,169.16447992777472,169.9624757006009,168.52608635361446,169.15451049804688,42055200,0.0,0.0
2024-04-08,168.60589031460577,168.77546194587757,167.81787917863633,168.02734375,37425500,0.0,0.0
2024-04-09,168.27671057044998,169.65325287306834,167.92759789027352,169.24427795410156,42451200,0.0,0.0
2024-04-10,168.37645368858372,168.66571932975538,166.69069176521586,167.3590087890625,49709300,0.0,0.0
2024-04-11,167.9176136082712,175.0197591304819,167.73807255301605,174.60079956054688,91070300,0.0,0.0
2024-04-12,173.82276241391455,177.9124812782121,173.77290004426743,176.10702514648438,101593300,0.0,0.0
2024-04-15,174.91999737133082,176.18681502203364,172.06717291020246,172.25669860839844,73531800,0.0,0.0
2024-04-16,171.31906570233667,173.32401697440633,167.84780155858056,168.95501708984375,73711200,0.0,0.0
2024-04-17,169.18443695551,170.22182082390646,167.57847595214844,167.57847595214844,50901200,0.0,0.0
2024-04-18,167.60838628893345,168.21685631618485,166.13210409284085,166.62086486816406,43122900,0.0,0.0
2024-04-19,165.7929692214355,165.98247970725325,163.66830873342062,164.58599853515625,67772100,0.0,0.0
2024-04-22,165.1046847536948,166.84030903901143,164.3565666388509,165.4238739013672,48116400,0.0,0.0
2024-04-23,164.93511779278057,166.63084919015444,164.50618881351107,166.48121643066406,49537800,0.0,0.0
2024-04-24,166.12212834894586,168.87521298334806,165.79296974487917,168.59591674804688,48251800,0.0,0.0
2024-04-25,169.10463252247135,170.1819245302526,167.72809019800033,169.46372985839844,50558300,0.0,0.0
2024-04-26,169.45376017564897,170.91008837659274,168.75550436424768,168.87521362304688,44838400,0.0,0.0
2024-04-29,172.93498806378426,175.5883174432168,172.66567648639662,173.06466674804688,68169400,0.0,0.0
2024-04-30,172.8950909599863,174.55092942489358,169.57344460104667,169.90261840820312,65934800,0.0,0.0
2024-05-01,169.15450985940603,172.27666126931797,168.68568791540957,168.87521362304688,50383100,0.0,0.0
2024-05-02,172.07715616360477,172.98487656972907,170.4612257152764,172.59585571289062,94214900,0.0,0.0
2024-05-03,186.18166020430448,186.5307880883928,182.20168147231004,182.9198760986328,163224100,0.0,0.0
2024-05-06,181.89246764963264,183.7378166412061,179.96730234087426,181.2540740966797,78569700,0.0,0.0
2024-05-07,182.98970554229794,184.4360643267624,180.8650602406239,181.9423370361328,77305800,0.0,0.0
2024-05-08,182.3912187494054,182.6106679669662,180.99472234488195,182.281494140625,45057100,0.0,0.0
2024-05-09,182.1019366221584,184.19667360442534,181.65306876038784,184.10690307617188,48983000,0.0,0.0
2024-05-10,184.68621556318556,184.87599832689259,181.91942916527435,182.83836364746094,50759500,0.25,0.0
2024-05-13,185.225611031474,186.88369552554556,184.40655173639718,186.06463623046875,72044800,0.0,0.0
2024-05-14,187.29321195228255,188.08230715884645,186.07462118962928,187.2133026123047,52393600,0.0,0.0
2024-05-15,187.6927512010029,190.42957359114274,187.15336698785217,189.5006561279297,70400000,0.0,0.0
2024-05-16,190.24979042229978,190.87906692858394,189.44072933773313,189.62051391601562,52845200,0.0,0.0
2024-05-17,189.29089777212403,190.58939786133627,188.96127746355222,189.65048217773438,41282900,0.0,0.0
2024-05-20,189.11110786674266,191.69810977923598,188.7914705191316,190.81912231445312,44361300,0.0,0.0
2024-05-21,190.86907148104808,192.50717481837918,190.6992698520675,192.12762451171875,42309400,0.0,0.0
2024-05-22,192.04771725232771,192.59708443506426,190.05002949048443,190.67929077148438,34648500,0.0,0.0
2024-05-23,190.75919100120913,190.77917214539482,186.41422947138201,186.6639404296875,51005900,0.0,0.0
2024-05-24,188.6016982061538,190.35965784997902,187.82258600140187,189.76034545898438,36294600,0.0,0.0
2024-05-28,191.28858695639587,192.7768698320682,188.88138477648047,189.77035522460938,52280100,0.0,0.0
2024-05-29,189.39078555405024,192.02773274385174,189.2908950712484,190.0699920654297,53068000,0.0,0.0
2024-05-30,190.5394463789207,191.95780280983485,190.40960704305542,191.06883239746094,49947900,0.0,0.0
2024-05-31,191.2186641606353,192.34736255924997,189.69043432876362,192.02772521972656,75158300,0.0,0.0
2024-06-03,192.67696567521375,194.76456083029888,192.29741538977316,193.8056640625,50080500,0.0,0.0
2024-06-04,194.414963181449,195.09418491376067,192.80682399954836,194.12530517578125,47471400,0.0,0.0
2024-06-05,195.17408160134354,196.6723473717975,194.64469558174162,195.64353942871094,54156800,0.0,0.0
2024-06-06,195.46374994249493,196.27281099963508,193.94550306571446,194.25514221191406,41181800,0.0,0.0
2024-06-07,194.4249530208514,196.71231401609788,193.9155481344315,196.66236877441406,53103900,0.0,0.0
2024-06-10,196.67234166962024,197.07188834151233,191.9278335340749,192.89671325683594,97262100,0.0,0.0
2024-06-11,193.4261003259925,206.92049013592867,193.40613442314833,206.91049194335938,172373300,0.0,0.0
2024-06-12,207.13024721546452,219.94541582044732,206.6607893800588,212.82366943359375,198134300,0.0,0.0
2024-06-13,214.49173148985017,216.49940211957852,211.3553624447995,213.9923095703125,97862700,0.0,0.0
2024-06-14,213.60276725932692,214.9212332396349,211.05571234780385,212.2443389892578,70122700,0.0,0.0
2024-06-17,213.12330688362184,218.6968573821251,212.4740644791458,216.41949462890625,93728300,0.0,0.0
2024-06-18,217.3384239953892,218.37723010733959,212.75373450133438,214.042236328125,79943300,0.0,0.0
2024-06-20,213.68266276066225,213.99231716432826,208.6085492903026,209.4375762939453,86172500,0.0,0.0
2024-06-21,210.14676322476728,211.64502904420556,206.8705565188874,207.2501220703125,246421400,0.0,0.0
2024-06-24,207.4798404499802,212.454078428602,206.3511420510979,207.89935302734375,80727000,0.0,0.0
2024-06-25,208.9081869431628,211.1356197216104,208.36881796558913,208.8282928466797,56713900,0.0,0.0
2024-06-26,211.2554717695587,214.61158767540186,210.39646545910043,213.00344848632812,66213200,0.0,0.0
2024-06-27,214.4417922510153,215.4905813596252,212.1045012600432,213.85247802734375,49772700,0.0,0.0
2024-06-28,215.52053491072314,215.82019110439893,210.0568580061261,210.37648010253906,82542700,0.0,0.0
2024-07-01,211.84478889932726,217.25852074788511,211.67498727343576,216.49940490722656,60402900,0.0,0.0
2024-07-02,215.90008813229406,220.12520851414416,214.8513143018939,220.0153350830078,58046200,0.0,0.0
2024-07-03,219.7456427738116,221.29385375976562,218.77676303865346,221.29385375976562,37369800,0.0,0.0
2024-07-05,221.39372811908063,226.1881815360653,221.39372811908063,226.07830810546875,60412400,0.0,0.0
2024-07-08,226.82744313327814,227.58657420321984,222.99188645966368,227.55661010742188,59085900,0.0,0.0
2024-07-09,227.66647075237483,229.13477242689476,226.10827678949187,228.4156036376953,48076100,0.0,0.0
2024-07-10,229.03489432853675,232.81052280414056,228.98494908857583,232.71063232421875,62627700,0.0,0.0
2024-07-11,231.12247556848655,232.12131940866172,225.50897806386928,227.30690002441406,64710600,0.0,0.0
2024-07-12,228.65533061100126,232.3710309246342,228.4156026019726,230.27345275878906,53046500,0.0,0.0
2024-07-15,236.2065948881155,236.95572779308304,232.82051476730805,234.12899780273438,62631300,0.0,0.0
2024-07-16,234.72830752859608,235.9968435006337,232.06139624646423,234.54852294921875,43234300,0.0,0.0
2024-07-17,229.1847200362218,231.19240594396558,226.37797123546218,228.61538696289062,57345900,0.0,0.0
2024-07-18,230.01376046370817,230.17357913751758,222.01302671532576,223.92080688476562,66034600,0.0,0.0
2024-07-19,224.56007929212146,226.53778582663386,223.02185124438603,224.0506591796875,49151500,0.0,0.0
2024-07-22,226.74754193953342,227.5166559886428,222.8320757894778,223.70108032226562,48201800,0.0,0.0
2024-07-23,224.1105879628454,226.67762395265615,222.42253943120292,224.74984741210938,39960300,0.0,0.0
2024-07-24,223.74101699336492,224.54009510228497,216.8789647868516,218.28732299804688,61777600,0.0,0.0
2024-07-25,218.67687825947047,220.59467187678908,214.37186367512805,217.23855590820312,51391200,0.0,0.0
2024-07-26,218.44714249209272,219.2362376525438,215.7602501518015,217.7080078125,41601300,0.0,0.0
2024-07-29,216.70916725528429,219.04645819403996,215.50055949707524,217.98768615722656,36311800,0.0,0.0
2024-07-30,218.93659134819188,220.07527275577738,215.87013333691414,218.5470428466797,41643800,0.0,0.0
2024-07-31,221.1839827384757,223.56123595882272,220.3749216653048,221.8232421875,50036300,0.0,0.0
2024-08-01,224.110590003871,224.22046343714268,216.7690968426558,218.1075439453125,62501000,0.0,0.0
2024-08-02,218.89661861998934,225.3391734979224,217.45829631147987,219.60580444335938,105568600,0.0,0.0
2024-08-05,198.85982239251607,213.25316621507156,195.7733984925247,209.02806091308594,119548600,0.0,0.0
2024-08-06,205.06264094927153,209.7472209414639,200.8375358240923,206.9904022216797,69660500,0.0,0.0
2024-08-07,206.66078565300305,213.3929986622491,206.15138077832643,209.57742309570312,63516400,0.0,0.0
2024-08-08,212.86361928255258,213.95235545083946,208.5885687073719,213.06338500976562,47161100,0.0,0.0
2024-08-09,211.85479245119006,216.5293744807485,211.72493786998632,215.99000549316406,42201600,0.0,0.0
2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,0.25,0.0
2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,0.0,0.0
2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,0.0,0.0
2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,0.0,0.0
2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,0.0,0.0
2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,0.0,0.0
2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,0.0,0.0
2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,0.0,0.0
2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,0.0,0.0
2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,0.0,0.0
2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,0.0,0.0
2024-08-27,226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,0.0,0.0
2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,0.0,0.0
2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,0.0,0.0
2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,0.0,0.0
2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,0.0,0.0
2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,0.0,0.0
2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,0.0,0.0
2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,0.0,0.0
2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,0.0,0.0
2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,0.0,0.0
2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,0.0,0.0
2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,0.0,0.0
2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,0.0,0.0
2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,0.0,0.0
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,45519300,0.0,0.0
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,0.0,0.0
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,0.0,0.0
2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,0.0,0.0
2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,0.0,0.0
2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,0.0,0.0
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,0.0,0.0
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0.0,0.0
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0.0,0.0
2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,54541900,0.0,0.0
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,0.0,0.0
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,0.0,0.0
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,0.0,0.0
2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,0.0,0.0
2024-10-07,224.4600067138672,225.69000244140625,223.39999389648438,223.80999755859375,18433962,0.0,0.0
